id,shopCode,sku,productName,type,quantityBefore,quantityChange,quantityAfter,reason,timestamp,createdAt
"mov_j2tjhc9nz","MAIN","ELE-USB-32GB","USB Flash Drive 32GB","sale","47","-4","43","Customer Sale","2026-08-08T09:51:13.271Z","2026-08-08T09:51:13.271Z"
"mov_orcxqvcsl","MAIN","GRO-RICE-5KG","Rice (5kg)","sale","45","-3","42","Customer Sale","2026-08-08T09:51:13.271Z","2026-08-08T09:51:13.271Z"
"mov_ld8mrvbk2","MAIN","ELE-CABLE-C","Type-C Charging Cable","sale","35","-3","32","Customer Sale","2026-08-08T09:51:13.271Z","2026-08-08T09:51:13.271Z"
"mov_edkxqcis0","MAIN","ELE-CHARGER","Wall Charger (18W)","sale","22","-2","20","Customer Sale","2026-07-12T11:12:33.271Z","2026-07-12T11:12:33.271Z"
"mov_29ae1boxl","MAIN","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","46","-3","43","Customer Sale","2026-07-12T11:12:33.271Z","2026-07-12T11:12:33.271Z"
"mov_e7qkc9uc6","MAIN","GRO-TEA-900G","Tea (900g)","sale","8","-4","4","Customer Sale","2026-07-12T11:12:33.271Z","2026-07-12T11:12:33.271Z"
"mov_s27grwc9w","BR-02","GRO-MILK-1L","Milk Pack (1L)","sale","28","-3","25","Customer Sale","2026-08-02T12:43:49.271Z","2026-08-02T12:43:49.271Z"
"mov_6tuk2w0pb","BR-02","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","22","-4","18","Customer Sale","2026-08-02T12:43:49.271Z","2026-08-02T12:43:49.271Z"
"mov_1q3dtx39e","BR-02","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","85","-4","81","Customer Sale","2026-08-02T12:43:49.271Z","2026-08-02T12:43:49.271Z"
"mov_mojrcf488","BR-02","PER-TISSUE","Tissue Box (150s)","sale","0","-4","0","Customer Sale","2026-08-02T12:43:49.271Z","2026-08-02T12:43:49.271Z"
"mov_zie5sonqu","BR-03","ELE-CABLE-C","Type-C Charging Cable","sale","44","-3","41","Customer Sale","2026-08-01T04:09:37.271Z","2026-08-01T04:09:37.271Z"
"mov_6ydnom90o","BR-03","PER-TISSUE","Tissue Box (150s)","sale","43","-4","39","Customer Sale","2026-08-01T04:09:37.271Z","2026-08-01T04:09:37.271Z"
"mov_wtc0g6ryg","BR-03","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","38","-4","34","Customer Sale","2026-08-01T04:09:37.271Z","2026-08-01T04:09:37.271Z"
"mov_9z4uqmyrd","BR-03","ELE-CHARGER","Wall Charger (18W)","sale","96","-2","94","Customer Sale","2026-08-01T04:09:37.271Z","2026-08-01T04:09:37.271Z"
"mov_7svjibtuy","BR-02","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","34","-4","30","Customer Sale","2026-07-29T12:49:34.271Z","2026-07-29T12:49:34.271Z"
"mov_0rfqsucy4","BR-02","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","81","-3","78","Customer Sale","2026-07-29T12:49:34.271Z","2026-07-29T12:49:34.271Z"
"mov_sip3xtmms","BR-02","BEV-JUICE-1L","Mango Juice (1L)","sale","1","-2","0","Customer Sale","2026-07-29T12:49:34.271Z","2026-07-29T12:49:34.271Z"
"mov_ehi7pq7vl","BR-02","ELE-USB-32GB","USB Flash Drive 32GB","sale","64","-3","61","Customer Sale","2026-07-29T12:49:34.271Z","2026-07-29T12:49:34.271Z"
"mov_qpx3bu0jy","BR-02","BEV-JUICE-1L","Mango Juice (1L)","sale","0","-3","0","Customer Sale","2026-07-29T12:49:34.271Z","2026-07-29T12:49:34.271Z"
"mov_smjwrb6nn","MAIN","GRO-TEA-900G","Tea (900g)","sale","4","-1","3","Customer Sale","2026-07-19T06:46:07.271Z","2026-07-19T06:46:07.271Z"
"mov_qtff2qjob","MAIN","ELE-CABLE-C","Type-C Charging Cable","sale","32","-1","31","Customer Sale","2026-07-19T06:46:07.271Z","2026-07-19T06:46:07.271Z"
"mov_mi1hz39kf","MAIN","PER-TISSUE","Tissue Box (150s)","sale","8","-3","5","Customer Sale","2026-07-19T06:46:07.271Z","2026-07-19T06:46:07.271Z"
"mov_wqao614n0","MAIN","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","48","-3","45","Customer Sale","2026-07-19T06:46:07.271Z","2026-07-19T06:46:07.271Z"
"mov_9kahvs2uj","MAIN","PER-FACEWASH","Face Wash (100ml)","sale","68","-3","65","Customer Sale","2026-08-03T12:57:00.271Z","2026-08-03T12:57:00.271Z"
"mov_llrguidd6","MAIN","ELE-POWERBANK","Power Bank (10000mAh)","sale","37","-3","34","Customer Sale","2026-08-03T12:57:00.271Z","2026-08-03T12:57:00.271Z"
"mov_orax13842","MAIN","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","41","-2","39","Customer Sale","2026-08-03T12:57:00.271Z","2026-08-03T12:57:00.271Z"
"mov_1st2xjzkn","MAIN","PER-TISSUE","Tissue Box (150s)","sale","5","-4","1","Customer Sale","2026-08-05T05:52:04.271Z","2026-08-05T05:52:04.271Z"
"mov_9d98sa0ab","MAIN","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","61","-2","59","Customer Sale","2026-08-05T05:52:04.271Z","2026-08-05T05:52:04.271Z"
"mov_0uo8viadc","MAIN","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","74","-3","71","Customer Sale","2026-08-05T05:52:04.271Z","2026-08-05T05:52:04.271Z"
"mov_95lc6gn1f","MAIN","ELE-CHARGER","Wall Charger (18W)","sale","20","-3","17","Customer Sale","2026-08-05T05:52:04.271Z","2026-08-05T05:52:04.271Z"
"mov_tq10xz9j3","MAIN","ELE-EARBUDS","Wireless Earbuds","sale","40","-2","38","Customer Sale","2026-08-05T05:52:04.271Z","2026-08-05T05:52:04.271Z"
"mov_lbe6zomqs","MAIN","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","71","-2","69","Customer Sale","2026-08-05T05:52:04.271Z","2026-08-05T05:52:04.271Z"
"mov_i0qmi0y87","BR-02","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","78","-1","77","Customer Sale","2026-08-11T15:56:11.271Z","2026-08-11T15:56:11.271Z"
"mov_9zg1w0te1","BR-02","PER-FACEWASH","Face Wash (100ml)","sale","82","-4","78","Customer Sale","2026-08-11T15:56:11.271Z","2026-08-11T15:56:11.271Z"
"mov_gux4octs2","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","13","-4","9","Customer Sale","2026-08-11T15:56:11.271Z","2026-08-11T15:56:11.271Z"
"mov_1injnpe07","BR-02","ELE-CHARGER","Wall Charger (18W)","sale","54","-1","53","Customer Sale","2026-08-11T15:56:11.271Z","2026-08-11T15:56:11.271Z"
"mov_lxc2bl7ob","BR-02","GRO-MILK-1L","Milk Pack (1L)","sale","25","-1","24","Customer Sale","2026-08-11T15:56:11.271Z","2026-08-11T15:56:11.271Z"
"mov_17kisey8i","BR-03","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","38","-1","37","Customer Sale","2026-07-26T15:14:00.271Z","2026-07-26T15:14:00.271Z"
"mov_85sem6k1a","BR-03","GRO-SUGAR-1KG","Sugar (1kg)","sale","63","-3","60","Customer Sale","2026-07-26T15:14:00.271Z","2026-07-26T15:14:00.271Z"
"mov_sj11yd4mw","BR-03","ELE-CABLE-C","Type-C Charging Cable","sale","41","-3","38","Customer Sale","2026-07-26T15:14:00.271Z","2026-07-26T15:14:00.271Z"
"mov_ki44z81ug","MAIN","BEV-CHIPS-L","Potato Chips (Large)","sale","16","-3","13","Customer Sale","2026-07-27T06:05:59.271Z","2026-07-27T06:05:59.271Z"
"mov_20hmeqx4f","MAIN","ELE-CHARGER","Wall Charger (18W)","sale","17","-4","13","Customer Sale","2026-07-27T06:05:59.271Z","2026-07-27T06:05:59.271Z"
"mov_3sbpsd8ev","MAIN","GRO-MILK-1L","Milk Pack (1L)","sale","90","-3","87","Customer Sale","2026-07-27T06:05:59.271Z","2026-07-27T06:05:59.271Z"
"mov_j1q817dde","MAIN","PER-SOAP","Hand Soap (100g)","sale","24","-2","22","Customer Sale","2026-07-31T05:15:07.271Z","2026-07-31T05:15:07.271Z"
"mov_o5e5rpis7","MAIN","PER-FACEWASH","Face Wash (100ml)","sale","65","-3","62","Customer Sale","2026-07-31T05:15:07.271Z","2026-07-31T05:15:07.271Z"
"mov_hu463gl5b","MAIN","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","96","-2","94","Customer Sale","2026-07-31T05:15:07.271Z","2026-07-31T05:15:07.271Z"
"mov_r26e37y06","MAIN","BEV-JUICE-1L","Mango Juice (1L)","sale","39","-1","38","Customer Sale","2026-07-31T05:15:07.271Z","2026-07-31T05:15:07.271Z"
"mov_unavm8c4d","MAIN","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","69","-4","65","Customer Sale","2026-08-02T07:13:41.271Z","2026-08-02T07:13:41.271Z"
"mov_txgw45kmt","MAIN","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","65","-4","61","Customer Sale","2026-08-02T07:13:41.271Z","2026-08-02T07:13:41.271Z"
"mov_gre3b9wsg","MAIN","PER-TISSUE","Tissue Box (150s)","sale","1","-2","0","Customer Sale","2026-08-02T07:13:41.271Z","2026-08-02T07:13:41.271Z"
"mov_jh7058v6j","MAIN","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","45","-1","44","Customer Sale","2026-08-02T07:13:41.271Z","2026-08-02T07:13:41.271Z"
"mov_8hmxig2k8","MAIN","GRO-OIL-1L","Cooking Oil (1L)","sale","64","-4","60","Customer Sale","2026-08-02T07:13:41.271Z","2026-08-02T07:13:41.271Z"
"mov_zzz2d695h","MAIN","ELE-CHARGER","Wall Charger (18W)","sale","13","-1","12","Customer Sale","2026-08-02T07:13:41.271Z","2026-08-02T07:13:41.271Z"
"mov_9befhgsx5","BR-02","PER-TOOTHPASTE","Toothpaste (120g)","sale","32","-4","28","Customer Sale","2026-07-28T07:01:28.271Z","2026-07-28T07:01:28.271Z"
"mov_3izpyvv2q","BR-02","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","30","-4","26","Customer Sale","2026-07-28T07:01:28.271Z","2026-07-28T07:01:28.271Z"
"mov_w94c9xlo2","MAIN","PER-FACEWASH","Face Wash (100ml)","sale","62","-1","61","Customer Sale","2026-08-02T15:21:51.271Z","2026-08-02T15:21:51.271Z"
"mov_luq4x30jo","MAIN","GRO-SUGAR-1KG","Sugar (1kg)","sale","24","-2","22","Customer Sale","2026-08-02T15:21:51.271Z","2026-08-02T15:21:51.271Z"
"mov_m8lrcgr7g","MAIN","BEV-JUICE-1L","Mango Juice (1L)","sale","38","-3","35","Customer Sale","2026-08-02T15:21:51.271Z","2026-08-02T15:21:51.271Z"
"mov_ud9rohwem","MAIN","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","43","-3","40","Customer Sale","2026-08-02T15:21:51.271Z","2026-08-02T15:21:51.271Z"
"mov_29qiaoxk2","MAIN","GRO-OIL-1L","Cooking Oil (1L)","sale","60","-1","59","Customer Sale","2026-08-02T15:21:51.271Z","2026-08-02T15:21:51.271Z"
"mov_o0nrzvbcn","MAIN","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","53","-2","51","Customer Sale","2026-08-02T15:21:51.271Z","2026-08-02T15:21:51.271Z"
"mov_cjevspe7u","BR-02","ELE-CABLE-C","Type-C Charging Cable","sale","51","-2","49","Customer Sale","2026-07-22T09:18:15.271Z","2026-07-22T09:18:15.271Z"
"mov_zmaaepj34","BR-02","GRO-RICE-5KG","Rice (5kg)","sale","42","-3","39","Customer Sale","2026-07-22T09:18:15.271Z","2026-07-22T09:18:15.271Z"
"mov_mahzt2x6y","BR-03","GRO-OIL-1L","Cooking Oil (1L)","sale","53","-2","51","Customer Sale","2026-08-04T11:13:56.271Z","2026-08-04T11:13:56.271Z"
"mov_59jdkh7bi","BR-03","PER-SOAP","Hand Soap (100g)","sale","27","-1","26","Customer Sale","2026-08-04T11:13:56.271Z","2026-08-04T11:13:56.271Z"
"mov_4wyii3xb4","BR-03","GRO-SUGAR-1KG","Sugar (1kg)","sale","60","-1","59","Customer Sale","2026-08-04T11:13:56.271Z","2026-08-04T11:13:56.271Z"
"mov_1evooved5","BR-03","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","0","-1","0","Customer Sale","2026-08-04T11:13:56.271Z","2026-08-04T11:13:56.271Z"
"mov_iscgu9s1q","BR-03","GRO-TEA-900G","Tea (900g)","sale","67","-3","64","Customer Sale","2026-08-04T11:13:56.271Z","2026-08-04T11:13:56.271Z"
"mov_syxh4jp57","BR-03","ELE-USB-32GB","USB Flash Drive 32GB","sale","34","-1","33","Customer Sale","2026-07-20T07:21:55.272Z","2026-07-20T07:21:55.272Z"
"mov_3ci6ol5wy","BR-03","GRO-RICE-5KG","Rice (5kg)","sale","16","-3","13","Customer Sale","2026-07-20T07:21:55.272Z","2026-07-20T07:21:55.272Z"
"mov_xnpivzhw6","BR-03","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","47","-4","43","Customer Sale","2026-07-20T07:21:55.272Z","2026-07-20T07:21:55.272Z"
"mov_r52up2g9d","BR-03","ELE-POWERBANK","Power Bank (10000mAh)","sale","26","-2","24","Customer Sale","2026-07-26T07:40:16.272Z","2026-07-26T07:40:16.272Z"
"mov_wxh3hh0qw","BR-03","ELE-CHARGER","Wall Charger (18W)","sale","94","-1","93","Customer Sale","2026-07-26T07:40:16.272Z","2026-07-26T07:40:16.272Z"
"mov_w0encl4ll","BR-02","ELE-CHARGER","Wall Charger (18W)","sale","53","-1","52","Customer Sale","2026-07-29T06:44:08.272Z","2026-07-29T06:44:08.272Z"
"mov_29tfmbhf6","BR-02","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","43","-2","41","Customer Sale","2026-07-29T06:44:08.272Z","2026-07-29T06:44:08.272Z"
"mov_mai169kjh","BR-02","ELE-CHARGER","Wall Charger (18W)","sale","52","-4","48","Customer Sale","2026-07-29T06:44:08.272Z","2026-07-29T06:44:08.272Z"
"mov_lv8dqq1ff","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","9","-3","6","Customer Sale","2026-07-29T06:44:08.272Z","2026-07-29T06:44:08.272Z"
"mov_wq3p9xs3b","BR-02","ELE-USB-32GB","USB Flash Drive 32GB","sale","61","-1","60","Customer Sale","2026-07-29T06:44:08.272Z","2026-07-29T06:44:08.272Z"
"mov_mzso3jg08","BR-02","ELE-EARBUDS","Wireless Earbuds","sale","22","-1","21","Customer Sale","2026-07-30T06:17:23.272Z","2026-07-30T06:17:23.272Z"
"mov_v6x3leg2x","BR-02","PER-TOOTHPASTE","Toothpaste (120g)","sale","28","-3","25","Customer Sale","2026-07-30T06:17:23.272Z","2026-07-30T06:17:23.272Z"
"mov_u8w31exin","BR-02","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","26","-2","24","Customer Sale","2026-07-30T06:17:23.272Z","2026-07-30T06:17:23.272Z"
"mov_m9vsznlp9","BR-03","GRO-TEA-900G","Tea (900g)","sale","64","-4","60","Customer Sale","2026-08-03T12:38:21.272Z","2026-08-03T12:38:21.272Z"
"mov_4a42eexrm","BR-03","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","77","-3","74","Customer Sale","2026-08-03T12:38:21.272Z","2026-08-03T12:38:21.272Z"
"mov_cjh8gfcis","BR-03","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","0","-2","0","Customer Sale","2026-08-03T12:38:21.272Z","2026-08-03T12:38:21.272Z"
"mov_rp1w3t004","BR-03","GRO-MILK-1L","Milk Pack (1L)","sale","26","-3","23","Customer Sale","2026-08-03T12:38:21.272Z","2026-08-03T12:38:21.272Z"
"mov_hf0n3fchy","BR-03","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","34","-4","30","Customer Sale","2026-07-28T04:59:16.272Z","2026-07-28T04:59:16.272Z"
"mov_99npdk9xb","BR-03","PER-FACEWASH","Face Wash (100ml)","sale","86","-4","82","Customer Sale","2026-07-28T04:59:16.272Z","2026-07-28T04:59:16.272Z"
"mov_ul82ocnk1","BR-03","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","83","-1","82","Customer Sale","2026-07-28T04:59:16.272Z","2026-07-28T04:59:16.272Z"
"mov_sdtbie2ig","BR-03","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","30","-4","26","Customer Sale","2026-07-28T04:59:16.272Z","2026-07-28T04:59:16.272Z"
"mov_0umc49zry","BR-03","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","26","-3","23","Customer Sale","2026-07-28T04:59:16.272Z","2026-07-28T04:59:16.272Z"
"mov_norm7ezfa","MAIN","GRO-TEA-900G","Tea (900g)","sale","3","-4","0","Customer Sale","2026-07-20T04:07:13.272Z","2026-07-20T04:07:13.272Z"
"mov_4v3u18y5z","MAIN","PER-TOOTHPASTE","Toothpaste (120g)","sale","85","-4","81","Customer Sale","2026-07-20T04:07:13.272Z","2026-07-20T04:07:13.272Z"
"mov_e8n9l89v1","MAIN","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","61","-4","57","Customer Sale","2026-07-20T04:07:13.272Z","2026-07-20T04:07:13.272Z"
"mov_9xktfrjad","MAIN","PER-TOOTHPASTE","Toothpaste (120g)","sale","81","-1","80","Customer Sale","2026-07-20T04:07:13.272Z","2026-07-20T04:07:13.272Z"
"mov_p3no57ko9","MAIN","ELE-CABLE-C","Type-C Charging Cable","sale","31","-2","29","Customer Sale","2026-07-20T04:07:13.272Z","2026-07-20T04:07:13.272Z"
"mov_x1qz948tw","MAIN","GRO-RICE-5KG","Rice (5kg)","sale","42","-1","41","Customer Sale","2026-07-20T04:07:13.272Z","2026-07-20T04:07:13.272Z"
"mov_56mfezwr7","BR-03","ELE-CABLE-C","Type-C Charging Cable","sale","38","-4","34","Customer Sale","2026-08-05T05:27:32.272Z","2026-08-05T05:27:32.272Z"
"mov_kb598a9rv","BR-03","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","80","-3","77","Customer Sale","2026-08-05T05:27:32.272Z","2026-08-05T05:27:32.272Z"
"mov_xpceryeze","BR-03","GRO-TEA-900G","Tea (900g)","sale","60","-1","59","Customer Sale","2026-08-05T05:27:32.272Z","2026-08-05T05:27:32.272Z"
"mov_u0r76xb7o","BR-03","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","37","-2","35","Customer Sale","2026-08-05T05:27:32.272Z","2026-08-05T05:27:32.272Z"
"mov_zdns8eu71","BR-02","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","0","-1","0","Customer Sale","2026-08-03T11:35:04.272Z","2026-08-03T11:35:04.272Z"
"mov_n1fasydl1","BR-02","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","0","-3","0","Customer Sale","2026-08-03T11:35:04.272Z","2026-08-03T11:35:04.272Z"
"mov_tdybmz2ws","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","6","-1","5","Customer Sale","2026-08-03T11:35:04.272Z","2026-08-03T11:35:04.272Z"
"mov_mwk3tynzn","BR-02","BEV-JUICE-1L","Mango Juice (1L)","sale","0","-1","0","Customer Sale","2026-08-03T11:35:04.272Z","2026-08-03T11:35:04.272Z"
"mov_nd9epzwhq","BR-02","PER-TISSUE","Tissue Box (150s)","sale","0","-1","0","Customer Sale","2026-08-03T11:35:04.272Z","2026-08-03T11:35:04.272Z"
"mov_6owlovcw6","MAIN","PER-SOAP","Hand Soap (100g)","sale","22","-2","20","Customer Sale","2026-07-16T07:23:02.272Z","2026-07-16T07:23:02.272Z"
"mov_n3wwiwgwt","MAIN","ELE-USB-32GB","USB Flash Drive 32GB","sale","43","-1","42","Customer Sale","2026-07-16T07:23:02.272Z","2026-07-16T07:23:02.272Z"
"mov_woonhl53u","BR-02","GRO-OIL-1L","Cooking Oil (1L)","sale","5","-3","2","Customer Sale","2026-07-18T12:02:08.272Z","2026-07-18T12:02:08.272Z"
"mov_wm6bl8jsq","BR-02","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","18","-4","14","Customer Sale","2026-07-18T12:02:08.272Z","2026-07-18T12:02:08.272Z"
"mov_2ah9jptu5","BR-02","PER-TOOTHPASTE","Toothpaste (120g)","sale","25","-2","23","Customer Sale","2026-07-18T12:02:08.272Z","2026-07-18T12:02:08.272Z"
"mov_wyhw549fd","BR-02","PER-FACEWASH","Face Wash (100ml)","sale","78","-3","75","Customer Sale","2026-07-18T12:02:08.272Z","2026-07-18T12:02:08.272Z"
"mov_9y610vu5w","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","5","-1","4","Customer Sale","2026-07-18T12:02:08.272Z","2026-07-18T12:02:08.272Z"
"mov_ned36zajf","BR-02","PER-TISSUE","Tissue Box (150s)","sale","0","-2","0","Customer Sale","2026-07-18T12:02:08.272Z","2026-07-18T12:02:08.272Z"
"mov_rgy0xbi6w","MAIN","PER-TISSUE","Tissue Box (150s)","sale","0","-3","0","Customer Sale","2026-08-09T13:47:49.272Z","2026-08-09T13:47:49.272Z"
"mov_oug6jngz2","MAIN","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","39","-1","38","Customer Sale","2026-08-09T13:47:49.272Z","2026-08-09T13:47:49.272Z"
"mov_iglpaieh0","MAIN","PER-TOOTHPASTE","Toothpaste (120g)","sale","80","-1","79","Customer Sale","2026-08-09T13:47:49.272Z","2026-08-09T13:47:49.272Z"
"mov_nfnrjjg3c","BR-02","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","97","-3","94","Customer Sale","2026-07-31T08:47:01.272Z","2026-07-31T08:47:01.272Z"
"mov_x098kf2tp","BR-02","PER-FACEWASH","Face Wash (100ml)","sale","75","-2","73","Customer Sale","2026-07-31T08:47:01.272Z","2026-07-31T08:47:01.272Z"
"mov_ugn1adse5","BR-02","GRO-OIL-1L","Cooking Oil (1L)","sale","2","-3","0","Customer Sale","2026-07-31T08:47:01.272Z","2026-07-31T08:47:01.272Z"
"mov_3csgonx6b","BR-02","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","0","-3","0","Customer Sale","2026-07-31T08:47:01.272Z","2026-07-31T08:47:01.272Z"
"mov_08lad2l4z","BR-02","GRO-TEA-900G","Tea (900g)","sale","39","-1","38","Customer Sale","2026-07-31T08:47:01.272Z","2026-07-31T08:47:01.272Z"
"mov_zwq8x0zrt","BR-03","PER-SOAP","Hand Soap (100g)","sale","26","-1","25","Customer Sale","2026-08-02T04:10:58.272Z","2026-08-02T04:10:58.272Z"
"mov_guzx6xkdu","BR-03","PER-TOOTHPASTE","Toothpaste (120g)","sale","32","-2","30","Customer Sale","2026-08-02T04:10:58.272Z","2026-08-02T04:10:58.272Z"
"mov_hyr0xey2d","BR-03","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","43","-4","39","Customer Sale","2026-08-02T04:10:58.272Z","2026-08-02T04:10:58.272Z"
"mov_snyqyeku3","MAIN","ELE-POWERBANK","Power Bank (10000mAh)","sale","34","-3","31","Customer Sale","2026-08-01T07:58:21.272Z","2026-08-01T07:58:21.272Z"
"mov_3lxqg5hdo","MAIN","GRO-TEA-900G","Tea (900g)","sale","0","-3","0","Customer Sale","2026-08-01T07:58:21.272Z","2026-08-01T07:58:21.272Z"
"mov_aexwvmpde","MAIN","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","94","-1","93","Customer Sale","2026-08-01T07:58:21.272Z","2026-08-01T07:58:21.272Z"
"mov_9wdhmmm4l","MAIN","PER-SOAP","Hand Soap (100g)","sale","20","-2","18","Customer Sale","2026-08-01T07:58:21.272Z","2026-08-01T07:58:21.272Z"
"mov_cfhxlziqh","MAIN","GRO-OIL-1L","Cooking Oil (1L)","sale","59","-1","58","Customer Sale","2026-08-01T07:58:21.272Z","2026-08-01T07:58:21.272Z"
"mov_fz0pfezhv","MAIN","ELE-CHARGER","Wall Charger (18W)","sale","12","-1","11","Customer Sale","2026-08-01T07:58:21.272Z","2026-08-01T07:58:21.272Z"
"mov_qc70h74of","MAIN","PER-TOOTHPASTE","Toothpaste (120g)","sale","79","-2","77","Customer Sale","2026-08-01T11:28:11.272Z","2026-08-01T11:28:11.272Z"
"mov_muwiyfmtk","MAIN","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","44","-3","41","Customer Sale","2026-08-01T11:28:11.272Z","2026-08-01T11:28:11.272Z"
"mov_lof5glou7","MAIN","ELE-CABLE-C","Type-C Charging Cable","sale","29","-1","28","Customer Sale","2026-08-01T11:28:11.272Z","2026-08-01T11:28:11.272Z"
"mov_8s9gdmwec","MAIN","GRO-RICE-5KG","Rice (5kg)","sale","41","-2","39","Customer Sale","2026-08-01T11:28:11.272Z","2026-08-01T11:28:11.272Z"
"mov_pubpi2yar","MAIN","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","38","-3","35","Customer Sale","2026-07-24T15:37:31.272Z","2026-07-24T15:37:31.272Z"
"mov_iweikzf3h","MAIN","GRO-RICE-5KG","Rice (5kg)","sale","39","-3","36","Customer Sale","2026-07-24T15:37:31.272Z","2026-07-24T15:37:31.272Z"
"mov_grj7f3d25","MAIN","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","35","-2","33","Customer Sale","2026-07-24T15:37:31.272Z","2026-07-24T15:37:31.272Z"
"mov_e14lbl0fg","MAIN","ELE-POWERBANK","Power Bank (10000mAh)","sale","31","-2","29","Customer Sale","2026-07-24T15:37:31.272Z","2026-07-24T15:37:31.272Z"
"mov_ks1l75xf1","MAIN","BEV-CHIPS-L","Potato Chips (Large)","sale","13","-1","12","Customer Sale","2026-07-24T15:37:31.272Z","2026-07-24T15:37:31.272Z"
"mov_9uwxn35vo","BR-03","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","35","-2","33","Customer Sale","2026-07-25T03:46:49.272Z","2026-07-25T03:46:49.272Z"
"mov_luaegssdu","BR-03","PER-TISSUE","Tissue Box (150s)","sale","39","-3","36","Customer Sale","2026-07-25T03:46:49.272Z","2026-07-25T03:46:49.272Z"
"mov_e4hla2bqq","BR-03","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","82","-2","80","Customer Sale","2026-07-25T03:46:49.272Z","2026-07-25T03:46:49.272Z"
"mov_pwocdxv6c","BR-03","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","80","-4","76","Customer Sale","2026-07-25T03:46:49.272Z","2026-07-25T03:46:49.272Z"
"mov_i00v5wtww","BR-03","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","23","-2","21","Customer Sale","2026-08-04T09:45:18.272Z","2026-08-04T09:45:18.272Z"
"mov_fkn6ypsjj","BR-03","BEV-CHIPS-L","Potato Chips (Large)","sale","17","-2","15","Customer Sale","2026-08-04T09:45:18.272Z","2026-08-04T09:45:18.272Z"
"mov_ll7nge7ol","BR-03","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","77","-4","73","Customer Sale","2026-08-04T09:45:18.272Z","2026-08-04T09:45:18.272Z"
"mov_fybrm6knd","BR-03","GRO-OIL-1L","Cooking Oil (1L)","sale","51","-4","47","Customer Sale","2026-08-04T09:45:18.272Z","2026-08-04T09:45:18.272Z"
"mov_pphx34tip","BR-03","PER-SOAP","Hand Soap (100g)","sale","25","-2","23","Customer Sale","2026-08-08T10:13:10.272Z","2026-08-08T10:13:10.272Z"
"mov_9c5cnrypm","BR-03","ELE-CABLE-C","Type-C Charging Cable","sale","34","-1","33","Customer Sale","2026-08-08T10:13:10.272Z","2026-08-08T10:13:10.272Z"
